loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
9210517200,04/28/2020,"FPD CONSULTING SOLUTIONS, LLC",205 east 16th 4c,New York,NY,10003,07/21/2021,Paid in Full,34790,34790,American Express National Bank,1,454390,Limited  Liability Company(LLC),American Express National Bank,35171.26,06/10/2021
3801498709,03/31/2021,SUNLIFE TOTAL HEALTH INC,4060 White Plains Rd N/A,Bronx,NY,10466-3006,03/11/2023,Charged Off,34788,34788,Customers Bank,6,722513,Subchapter S Corporation,Customers Bank,,
8315807805,06/05/2020,YSAN CORP.,43 EAST 7TH ST,NEW YORK,NY,10003-8011,09/25/2021,Paid in Full,34788,34788,"LendingClub Bank, National Association",2,541611,Corporation,"LendingClub Bank, National Association",35189.03,07/29/2021
6833578402,02/11/2021,CLOVE ROAD BAGELS INC,1300 Clove Rd,Staten Island,NY,10301-4302,01/06/2022,Paid in Full,34787.5,34787.5,Northfield Bank,8,445120,Corporation,Northfield Bank,35086.77,01/03/2022
3636977405,05/07/2020,"ADVANCED ORTHOTICS AND PROSTHETICS, LLC",350 Northern Blvd Suite 101,Albany,NY,12204,03/23/2022,Paid in Full,34787.16,34787.16,Cross River Bank,5,621399,Limited  Liability Company(LLC),"Kabbage, Inc.",35046.23,02/19/2021
4989737207,04/27/2020,ROBERT MISTRETTA,318 LAKEVILLE RD,LAKE SUCCESS,NY,11020-1638,07/17/2021,Paid in Full,34787,34787,"HSBC Bank USA, National Association",5,451110,Sole Proprietorship,"HSBC Bank USA, National Association",35159.03,06/04/2021
9177567201,04/28/2020,THE ALABASTER GROUP,188 MAIN ST,FREEPORT,NY,11520-2232,05/12/2022,Paid in Full,34787,34787,Flushing Bank,1,323111,Corporation,Flushing Bank,35080.55,03/03/2021
4799328709,04/01/2021,4TH AVE OPERATING CO INC DBA EAST RIVER,8901 98th St,Jamaica,NY,11421-2731,01/21/2022,Paid in Full,34786,34786,"JPMorgan Chase Bank, National Association",5,722410,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",35027.47,12/14/2021
7711348508,03/06/2021,RRR ELECTRONICS INC,25 West Red Oak Lane LL,West Harrison,NY,10604,11/23/2021,Paid in Full,34786,34786,Customers Bank,3,238210,Corporation,WebBank,35013.78,11/03/2021
8649817307,05/01/2020,SILVERY FALLS FARMS LLC,6808 bardo rd,LOWVILLE,NY,13367,03/18/2022,Paid in Full,34786,34786,Customers Bank,7,112120,Limited  Liability Company(LLC),Customers Bank,35365.45,01/03/2022
1086998707,03/26/2021,B&B RECYCLING,3898 Tinney Rd,Penn Yan,NY,14527-9216,12/17/2021,Paid in Full,34785.83,34785.83,"Community Bank, National Association",3,562998,Partnership,"Community Bank, National Association",34988.83,11/01/2021
1385317205,04/15/2020,NOTRE DAME HOUSING DEVELOPMENT FUND COMPANY INC,660 East 183rd Street,BRONX,NY,10458,07/21/2021,Paid in Full,34785,34785,"JPMorgan Chase Bank, National Association",4,531110,Non-Profit Organization,"JPMorgan Chase Bank, National Association",35178.92,06/08/2021
3089907406,05/06/2020,"LSTN CONSULTANTS, LLC",76 BEAVER ST FL 2,NEW YORK,NY,10005,05/22/2021,Paid in Full,34785,34785,"JPMorgan Chase Bank, National Association",2,541611,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",35096.54,04/02/2021
8751388704,04/08/2021,DGL TRADING CORP.,10 W 46th St Ste 1805,New York,NY,10036-4515,01/21/2022,Paid in Full,34785,34785,"JPMorgan Chase Bank, National Association",4,452210,Corporation,"JPMorgan Chase Bank, National Association",35028.36,12/23/2021
1730477808,05/21/2020,SOFT TOUCH DENTAL CARE PC,6514 108TH STREET,FOREST HILLS,NY,11375-1833,03/18/2022,Paid in Full,34784,34784,Fed � Kabbage,5,621210,Corporation,"Kabbage, Inc.",35305.28,11/26/2021
7684647305,04/30/2020,ICARGO EXPRESS LLC,2085 New York Ave,Huntington Station,NY,11746,05/19/2022,Charged Off,34784,34784,Cross River Bank,5,483111,Limited  Liability Company(LLC),"Kabbage, Inc.",,
4002017805,05/27/2020,INTERDEPENDENT ACUPUNCTURE PLLC,145 E 98 Street,BROOKLYN,NY,11212-3800,08/20/2021,Paid in Full,34782,34782,"JPMorgan Chase Bank, National Association",5,621399,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",35165.47,07/08/2021
1266308402,02/01/2021,SUPERIOR OVERHEAD GARAGE DOOR INC,309 Magnolia Dr,Selden,NY,11784-1331,02/19/2022,Paid in Full,34780,34780,Loan Source Incorporated,4,238390,Corporation,Northeast Bank,35025.84,10/29/2021
1415018403,02/01/2021,PRETTY GIRL OF WOODBRIDGE INC,1407 Broadway Rm 2310,New York,NY,10018-2665,02/18/2022,Paid in Full,34780,34780,"JPMorgan Chase Bank, National Association",8,448120,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",35093.39,01/03/2022
1523267703,05/01/2020,PRETTY GIRL OF WOODBRIDGE INC,1407 BROADWAY RM 2310,NEW YORK,NY,10018,08/19/2021,Paid in Full,34780,34780,"JPMorgan Chase Bank, National Association",8,,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",35189.96,07/09/2021
1696807403,05/04/2020,HOPHAPNYC INC,10718 70th road,Forest hills,NY,11375,04/23/2021,Paid in Full,34780,34780,"TD Bank, National Association",6,722511,Corporation,"TD Bank, National Association",35090.12,03/25/2021
2297087703,05/01/2020,VILLA D ESTE RESTAURANT CORP,186 JERICHO TPKE,FLORAL PARK,NY,11001,04/22/2021,Paid in Full,34780,34780,"JPMorgan Chase Bank, National Association",6,722320,Corporation,"JPMorgan Chase Bank, National Association",35082.97,03/18/2021
2816328408,02/04/2021,RIZE ENTERPRISES LLC,81 Spence St,Bay Shore,NY,11706-2206,02/18/2022,Paid in Full,34780,34780,Loan Source Incorporated,2,332510,Limited  Liability Company(LLC),Dime Community Bank,35035.37,11/05/2021
2980568401,02/04/2021,LETHYA GROUP INC,82 N Broadway Ste 107,Hicksville,NY,11801-2924,10/16/2021,Paid in Full,34780,34780,"Bank of America, National Association",1,541511,Corporation,"Bank of America, National Association",34984.87,09/09/2021
3192167701,05/01/2020,JACOBI TOWERS CAFE INC.,3424 KOSSUTH AVE,BRONX,NY,10467,06/23/2021,Paid in Full,34780,34780,"JPMorgan Chase Bank, National Association",60,722511,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",35124.63,05/03/2021
5059487409,05/11/2020,GOPINATH CORP.,37 RACEWAY ROAD,MONTICELLO,NY,12701,02/12/2021,Paid in Full,34780,34780,Catskill Hudson Bank,7,447110,Corporation,Catskill Hudson Bank,35022.98,01/25/2021
6197847707,05/01/2020,LETHYA GROUP INC.,82 N BROADWAY STE 107,HICKSVILLE,NY,11801-2924,04/16/2021,Paid in Full,34780,34780,"Bank of America, National Association",1,541611,Corporation,"Bank of America, National Association",35074.44,03/10/2021
6505467202,04/28/2020,STEPHEN P BREEN AGENCY INC,12 West Main Street 2nd Floor Front,Elmsford,NY,10523,04/20/2021,Paid in Full,34780,34780,American Express National Bank,2,524126,Subchapter S Corporation,American Express National Bank,35092.54,04/01/2021
9660338906,05/12/2021,ALL ROSE DEALS INC.,1474 60th St,Brooklyn,NY,11219-5020,06/11/2021,Paid in Full,34780,34780,Trenton Business Assistance Corporation,8,453998,Corporation,Trenton Business Assistance Corporation,35108.74,05/02/2022
4501548104,07/16/2020,"SANT ANT RESTAURANT ASSOCIATES, INC.",59 Hudson Avenue,Peekskill,NY,10566-2025,03/19/2022,Paid in Full,34779,34779,Fed � Kabbage,9,722511,Corporation,"Kabbage, Inc.",35243.99,11/17/2021
1222298606,03/12/2021,FAMOUS CALABRIA PIZZA LLC,617 E 188th St,Bronx,NY,10458-6100,11/17/2022,Paid in Full,34777,34777,Cross River Bank,2,722513,Partnership,Cross River Bank,35315.33,10/06/2022
2943528401,02/04/2021,BRADY & SWENSON P.C.,41 Main St,Salamanca,NY,14779-1585,03/09/2022,Paid in Full,34777,34777,Five Star Bank,4,541110,Subchapter S Corporation,Five Star Bank,35132.5,02/09/2022
7850208501,03/08/2021,FRANKLIN STOCK COMPANY AT CHAPEL HALL INC.,25 Institute St,Franklin,NY,13775-7704,11/13/2021,Paid in Full,34776.3,34776.3,Wayne Bank,7,711110,Non-Profit Organization,Wayne Bank,34995.58,10/25/2021
9832508405,02/17/2021,WILLIAM SHIN PEDIATRIC PC,4221 162nd St,Flushing,NY,11358-4150,01/20/2022,Paid in Full,34776,34776,"Capital One, National Association",6,621111,Subchapter S Corporation,"Capital One, National Association",35055.17,12/14/2021
1198668304,01/16/2021,HOME SWEET HARLEM INC,1528 Amsterdam Ave,New York,NY,10031-8917,02/08/2022,Paid in Full,34775,34775,Lower East Side People's Federal Credit Union,8,722511,Corporation,Lower East Side People's Federal Credit Union,35117.03,01/21/2022
3235857708,05/01/2020,WAYNE WASHINGTON BURGLAR ALARM CORP.,393 OLD COUNTRY RD STE 300,CARLE PLACE,NY,11514,02/18/2021,Paid in Full,34775,34775,"JPMorgan Chase Bank, National Association",4,999990,Corporation,"JPMorgan Chase Bank, National Association",35018.29,01/14/2021
3675717106,04/11/2020,YEHUDA E KLEINMAN MD,78-15 Eliot Ave,Queens,NY,11379-1030,02/17/2021,Paid in Full,34775,34775,Cross River Bank,5,621111,Sole Proprietorship,Cross River Bank,35010.33,01/07/2021
4128617705,05/01/2020,BROOKLYN SOCIETY FOR ETHICAL CULTURE-SBA SMALL 7A TERM,53 Prospect Park West,Brooklyn,NY,11215,03/23/2021,Paid in Full,34775,34775,"TD Bank, National Association",8,,Non-Profit Organization,"TD Bank, National Association",35056.1,02/23/2021
4999617809,05/29/2020,BAYPORT WINE & LIQUOR DEPOT INC,726 MONTAUCK HIGHWAY,BAYPORT,NY,11705,07/23/2021,Paid in Full,34775,34775,"JPMorgan Chase Bank, National Association",3,445310,Corporation,"JPMorgan Chase Bank, National Association",35110.12,05/24/2021
5273388204,08/07/2020,STUART M STEINBERG P.C.,2 RODEO DR,BRENTWOOD,NY,11717-8316,05/22/2021,Paid in Full,34775,34775,"JPMorgan Chase Bank, National Association",2,541110,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",34995.57,04/01/2021
6398268408,02/10/2021,BEVERAGE WORLD INC.,40 Lombardy St,Brooklyn,NY,11222-5114,11/23/2021,Paid in Full,34775,34775,"TD Bank, National Association",4,424490,Corporation,"TD Bank, National Association",35013.6,10/25/2021
9296968409,02/16/2021,MATTO KITCHEN LLC,3495 Broadway,New York,NY,10031-5613,07/09/2022,Paid in Full,34774,34774,Cross River Bank,8,721199,Limited  Liability Company(LLC),Cross River Bank,35231.3,06/14/2022
2831737208,04/16/2020,"JOHN O.  REAGAN, CPA, P.C.",16 Church St,CORTLAND,NY,13045,07/14/2021,Paid in Full,34771.96,34772,"NBT Bank, National Association",4,541211,Corporation,"NBT Bank, National Association",35176.88,06/24/2021
5273097302,04/30/2020,PARK AVE PAINT AND WALL DECOR INC,828 Bedford Ave,Brooklyn,NY,11205,04/10/2021,Paid in Full,34770.82,34770.82,Cross River Bank,4,238350,Corporation,Cross River Bank,35070.9,03/17/2021
1346487708,05/01/2020,SCOTT I AFRAN M D,688 WHITE PLAINS RD SUITE 219,SCARSDALE,NY,10583,07/22/2021,Paid in Full,34770,34770,"JPMorgan Chase Bank, National Association",3,621111,Sole Proprietorship,"JPMorgan Chase Bank, National Association",35157.13,06/15/2021
1674357703,05/01/2020,CORINNE'S CONCEPTS IN CATERING LTD,845 E JERICHO TPKE,HUNTINGTON STA,NY,11746,07/22/2021,Paid in Full,34770,34770,"JPMorgan Chase Bank, National Association",5,722320,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",35141.03,06/01/2021
6222178510,03/03/2021,STEPHANIE WHIDDEN,90 Saint James St,Kingston,NY,12401-4514,04/15/2022,Paid in Full,34770,34770,New York Business Development Corporation,2,541110,Sole Proprietorship,New York Business Development Corporation,34951.95,09/17/2021
8680448308,01/29/2021,SIKORSKY AUTOWERK INC.,475 Route 306,Monsey,NY,10952-1230,10/07/2021,Paid in Full,34770,34770,Manufacturers and Traders Trust Company,7,811111,Subchapter S Corporation,Manufacturers and Traders Trust Company,34967.19,09/07/2021
9627818808,04/23/2021,SCOTT I. AFRAN M.D. P.C.,688 Post Rd Ste 219,Scarsdale,NY,10583-5015,05/19/2022,Paid in Full,34770,34770,"JPMorgan Chase Bank, National Association",3,621111,Sole Proprietorship,"JPMorgan Chase Bank, National Association",35089.92,03/31/2022
3777158308,01/22/2021,AT HOME SENIOR CARE NC,2079 Wantagh Ave,Wantagh,NY,11793-3924,10/15/2022,Paid in Full,34768,34768,Cross River Bank,14,623312,Corporation,Cross River Bank,35300.47,09/07/2022
1377277707,05/01/2020,KAREN SHERMAN ATTORNEY AT LAW DBA SHERMANLAW,1140 BROADWAY RM 904,NEW YORK,NY,10001,06/23/2021,Paid in Full,34767,34767,"JPMorgan Chase Bank, National Association",2,541110,Sole Proprietorship,"JPMorgan Chase Bank, National Association",35114.34,05/04/2021
1507867706,05/01/2020,INDIE SELECT LLC,15031 12TH AVE APT 221,WHITESTONE,NY,11357,07/22/2021,Paid in Full,34767,34767,"JPMorgan Chase Bank, National Association",4,,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",35155.98,06/17/2021
2702458305,01/21/2021,DIMARTINOS FOOD BROKERAGE CO INC,24 Coolidge St,Malverne,NY,11565-1808,07/21/2021,Paid in Full,34767,34767,The First National Bank of Long Island,3,424410,Subchapter S Corporation,The First National Bank of Long Island,34894.48,06/15/2021
7015778406,02/11/2021,CENTRAL AUTO REPAIR & BODY SHOP INC.,12334 Rockaway Blvd,S Ozone Park,NY,11420-2515,11/18/2021,Paid in Full,34767,34767,"JPMorgan Chase Bank, National Association",7,811111,Corporation,"JPMorgan Chase Bank, National Association",34991.31,10/08/2021
9329417300,05/01/2020,MAREDIN REST CORP,107-48 Queens blvd,Forest Hills,NY,11375,01/21/2022,Charged Off,34767,34767,"TD Bank, National Association",7,722511,Corporation,"TD Bank, National Association",,
1659538010,06/22/2020,"DEVANNY CPA, PLLC",67 W DEER TRL,PAWLING,NY,12564,06/24/2021,Paid in Full,34765,34765,"JPMorgan Chase Bank, National Association",3,541211,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",35069.73,05/13/2021
2234807305,04/29/2020,"ROTH CONSULTING GROUP, INC.",424 Bewley Building,Lockport,NY,14094-2934,01/15/2021,Paid in Full,34765,34765,Northwest Bank,4,541512,Subchapter S Corporation,Northwest Bank,34977.4,12/16/2020
3139757702,05/01/2020,PISTMAG INC DBA MICHAELS PIZZA,33A LAKE ST,WHITE PLAINS,NY,10603,07/22/2021,Paid in Full,34765,34765,"JPMorgan Chase Bank, National Association",7,722511,Corporation,"JPMorgan Chase Bank, National Association",35141.66,06/04/2021
3463558307,01/22/2021,HOTELROOMS. COM INC,10818 Queens Blvd,Forest Hills,NY,11375-4748,11/19/2021,Paid in Full,34765,34765,Signature Bank,4,561599,Corporation,Signature Bank,35020.26,10/25/2021
3790127700,05/01/2020,SALAMANCA REDEMPTION AND BEVERAGE LLC,282 Central Avenue,Salamanca,NY,14779,06/08/2021,Paid in Full,34765,34765,Celtic Bank Corporation,9,,Limited  Liability Company(LLC),Celtic Bank Corporation,35128.84,05/24/2021
6817898404,02/11/2021,RCP3PK LLC DBA RADIO CITY PIZZA,142 W 49th St,New York,NY,10019-6802,07/15/2022,Paid in Full,34765,34765,"JPMorgan Chase Bank, National Association",5,722511,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",35238.19,06/28/2022
8286457110,04/15/2020,NURSE PRACTITIONER IN PSYCHIATRY OF CENTRAL NEW YORK,587 Main St suite 110A,New York Mills,NY,13417,11/20/2020,Paid in Full,34765,34765,Manufacturers and Traders Trust Company,4,621112,Subchapter S Corporation,Manufacturers and Traders Trust Company,34933.03,10/13/2020
8976237710,05/01/2020,NICKS GOURMET DELI INC,7415 DITMARS BLVD,EAST ELMHURST,NY,11370,03/25/2022,Paid in Full,34765,34765,Customers Bank,7,722513,Corporation,Customers Bank,35297.43,11/17/2021
8625748606,03/25/2021,TIMOTHY J HOELZLE,7850 Versailles Rd,Angola,NY,14006-9724,12/25/2021,Paid in Full,34764.77,34764.77,"Evans Bank, National Association",2,236118,Sole Proprietorship,"Evans Bank, National Association",34961.93,10/26/2021
5508258609,03/20/2021,MATTEBELLA VINEYARDS LLC,46005 Route 25,Southold,NY,11971-4667,07/16/2022,Paid in Full,34762.92,34762.92,First Bank of the Lake,17,312130,Limited  Liability Company(LLC),First Bank of the Lake,35196.49,06/29/2022
1039098509,02/18/2021,WATERS CONSTRUCTION OF  NY INC,86 Canal Rd,Oakdale,NY,11769-2404,05/08/2021,Paid in Full,34762,34762,Loan Source Incorporated,4,236115,Corporation,Dime Community Bank,35179.14,05/16/2022
1063217109,04/09/2020,CCJ NORTH SHORE LLC DBA COLLECTORS COINS & JEWELRY OF SMITHT,87 W MAIN ST,SMITHTOWN,NY,11787,04/22/2021,Paid in Full,34762,34762,"JPMorgan Chase Bank, National Association",3,448310,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",35083.74,03/17/2021
1569457707,05/01/2020,"ADVANCED AUTO AND FLEET SERVICE, INC.",61 E RIVIERA DR,LINDENHURST,NY,11757,06/24/2021,Paid in Full,34762,34762,"JPMorgan Chase Bank, National Association",2,811111,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",35116.86,05/12/2021
3097728407,02/04/2021,UWEAR INC.,39W 32nd Street Rm.800,New York,NY,10001,10/19/2021,Paid in Full,34762,34762,WebBank,3,424320,Corporation,WebBank,34978.3,09/21/2021
3321537702,05/01/2020,MICHAEL GOODMAN-SBA SMALL 7A TERM,2495 Newbridge Road,Bellmore,NY,11710,06/30/2021,Paid in Full,34762,34762,"TD Bank, National Association",4,,Corporation,"TD Bank, National Association",35099.96,04/22/2021
3354317800,05/26/2020,A&T TRADING US INC.,115 Schmitt Blvd,Farmingdale,NY,11735-1403,03/23/2022,Paid in Full,34762,34762,Cross River Bank,4,424330,Corporation,"Kabbage, Inc.",35270.57,11/17/2021
4377508105,07/16/2020,RB SCRAP IRON & METAL INC,730 SAW MILL RIVER ROAD,YONKERS,NY,10710-4005,09/23/2021,Paid in Full,34762,34762,"Wells Fargo Bank, National Association",4,423930,Corporation,"Wells Fargo Bank, National Association",35128.67,08/09/2021
9326547200,04/28/2020,GLOBAL DRUGS INC,5516 7TH AVE,BROOKLYN,NY,11220-3508,04/17/2021,Paid in Full,34761,34761,"Bank of America, National Association",5,453998,Corporation,"Bank of America, National Association",35061.94,03/11/2021
1804927707,05/01/2020,"853 EMPIRE BOULEVARD ASSOCIATES, L.P.",104 S Central Ave,Valley Stream,NY,11580,04/22/2021,Paid in Full,34760.73,34760.72,"JPMorgan Chase Bank, National Association",2,,Partnership,"JPMorgan Chase Bank, National Association",35062.8,03/18/2021
2429857701,05/01/2020,"WT HEATING AND A/C EQUIPMENTS SUPPLY, INC",4228 COLLEGE POINT BLVD FL 2,FLUSHING,NY,11355,06/24/2021,Paid in Full,34760,34760,"JPMorgan Chase Bank, National Association",7,423730,Corporation,"JPMorgan Chase Bank, National Association",35109.16,05/06/2021
2831798407,02/04/2021,CFWOLCOTT GENERAL CONTRACTING INC.,4311 Plank Rd,Lockport,NY,14094-9780,11/19/2021,Paid in Full,34760,34760,Cornerstone Community FCU,3,561730,Subchapter S Corporation,Cornerstone Community FCU,34987.61,10/20/2021
3270718507,02/23/2021,WT HEATING AND A/C EQUIPMENTS SUPPLY INC,4228 College Point Blvd,Flushing,NY,11355-4228,10/13/2021,Paid in Full,34760,34760,Cathay Bank,6,423730,Corporation,Cathay Bank,34959.99,09/24/2021
3381378602,03/16/2021,RB SCRAP IRON & METAL CO,730 Saw Mill River Rd,Yonkers,NY,10710-4005,12/18/2021,Paid in Full,34760,34760,"Wells Fargo Bank, National Association",4,423930,Corporation,"Wells Fargo Bank, National Association",34992.37,11/18/2021
4192907104,04/13/2020,CHEFALO CONTRACTING LLC,65 South Ave,PLEASANT VALLEY,NY,12569-7844,08/19/2021,Paid in Full,34760,34760,KeyBank National Association,7,531110,Limited  Liability Company(LLC),KeyBank National Association,35201.88,08/05/2021
4877677807,05/29/2020,ECKMAN INSURANCE AGENCY,4007 N Main St Ext,JAMESTOWN,NY,14701,08/05/2021,Paid in Full,34760,34760,Northwest Bank,6,524210,Sole Proprietorship,Northwest Bank,35160.93,07/28/2021
5461268200,08/07/2020,KEITH D. BECKER PAINTING CONTRACTOR,1510 3 Ave,WATERVLIET,NY,12189-2703,12/09/2021,Paid in Full,32735,34760,Broadview Federal Credit Union,5,238320,Sole Proprietorship,Broadview Federal Credit Union,35195.47,11/03/2021
9097047100,04/15/2020,RICHARDSON CENTER CORPORATION,444 Forest Avenue,"Buffalo, New York",NY,14213,03/02/2021,Paid in Full,34760,34760,Manufacturers and Traders Trust Company,3,712120,Non-Profit Organization,Manufacturers and Traders Trust Company,34939.99,11/02/2020
3888578700,03/31/2021,EFRAIN LEMA,763 Ulster Ave,Kingston,NY,12401-1753,03/04/2022,Paid in Full,34759.15,34759.15,Mid-Hudson Valley FCU,4,811198,Sole Proprietorship,Mid-Hudson Valley FCU,35074.88,03/01/2022
7379648610,03/23/2021,ALYSSA M. WRUCK DMD PLLC,6336 NY-25A Suite 2,Wading River,NY,11792,02/17/2022,Paid in Full,34758,34758,WebBank,4,621210,Limited  Liability Company(LLC),WebBank,35053.44,01/26/2022
2724767701,05/01/2020,LINDA ERRANTE PUBLIC RELATIONS INC,9 SONOMA RD SUITE 100,CORTLANDT MANOR,NY,10567,07/22/2021,Paid in Full,34757,34757,"JPMorgan Chase Bank, National Association",3,541820,Corporation,"JPMorgan Chase Bank, National Association",35143.98,06/15/2021
2763947710,05/01/2020,"COMMISSARY VENTURES, LLC","37-28 80 Street, Apt. 41 Apt. 41",JACKSON HEIGHTS,NY,11372,06/22/2021,Paid in Full,34757,34757,"JPMorgan Chase Bank, National Association",6,,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",35105.19,05/05/2021
4666468102,07/17/2020,MICHAEL MIGNARRI EXCAVATION,940 HALSTEAD AVE,MAMARONECK,NY,10543,05/21/2021,Paid in Full,34757,34757,"JPMorgan Chase Bank, National Association",2,238910,Sole Proprietorship,"JPMorgan Chase Bank, National Association",35017.19,04/22/2021
6913797304,04/30/2020,"BE FIT PHYSICAL THERAPY, PLLC",1560 BROADWAY STE 1115,NEW YORK,NY,10036-2516,08/18/2021,Paid in Full,34757,34757,"Bank of America, National Association",4,621399,Limited Liability Partnership,"Bank of America, National Association",35176.94,07/19/2021
9264837110,04/15/2020,"ROBERT G. HARNER, PE, PLLC",83 Fall Street,Seneca Falls,NY,13148,03/18/2021,Paid in Full,34757,34757,Manufacturers and Traders Trust Company,3,541330,Limited  Liability Company(LLC),Manufacturers and Traders Trust Company,34967.77,02/16/2021
9905018402,02/18/2021,PROPERTY SOLUTIONS PLUS LLC,72 Congress St,Harrison,NY,10528-2938,11/19/2021,Paid in Full,34757,34757,"JPMorgan Chase Bank, National Association",3,531312,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",34966.1,09/29/2021
3955257703,05/01/2020,RJC HEATING AND COOLING CORPORATION,14 APPLEBLOSSOM LANE,HOPEWELL JCT,NY,12533,07/14/2021,Paid in Full,34756,34756,"Wells Fargo Bank, National Association",3,238220,Corporation,"Wells Fargo Bank, National Association",35150.22,06/25/2021
